row,col,lat,lon,fire_count,ndvi,r_f,r_p,risk,lambda_drones,lambda_rangers,lambda_sensors,c_drones,c_rangers,c_sensors,coverage,protection,protection_uniform,in_pan
12,4,-18.9369,14.6644,9.61,1.0,0.720642,0.001535,0.033256,0.9538,0.2405,0.1802,0.08,0.0,0.0,0.076301,0.899173,0.812649,False
12,5,-18.9369,14.712,9.06,1.0,0.717516,0.002564,0.04289,0.9533,0.2418,0.1811,0.08,0.0,0.0,0.076262,0.831042,0.728436,False
12,6,-18.9369,14.7597,7.93,1.0,0.710869,0.004184,0.054539,0.9525,0.2439,0.1824,0.08,0.0,0.0,0.0762,0.752703,0.643476,False
12,7,-18.9369,14.8073,6.99,1.0,0.705096,0.006602,0.068229,0.9513,0.247,0.1844,0.08,0.0,0.1,0.094545,0.749855,0.56476,False
12,8,-18.9369,14.8549,12.89,1.0,0.737936,0.009929,0.085596,0.9499,0.2506,0.1868,0.04,0.4,0.0,0.138233,0.8011,0.488293,False
12,9,-18.9369,14.9026,5.35,1.0,0.694454,0.014032,0.098714,0.9476,0.2565,0.1906,0.04,0.4,0.0,0.140498,0.759079,0.446101,False
12,10,-18.9369,14.9502,2.46,1.0,0.673702,0.018617,0.111994,0.945,0.2629,0.1947,0.04,0.4,0.0,0.142957,0.720979,0.411456,False
12,11,-18.9369,14.9979,0.68,1.0,0.659457,0.0237,0.125016,0.942,0.27,0.1993,0.04,0.0,0.3,0.09748,0.541477,0.383769,False
12,12,-18.9369,15.0455,7.82,1.0,0.700182,0.029496,0.14371,0.9398,0.2751,0.2027,0.0,0.4,0.0,0.110056,0.535048,0.347579,False
12,13,-18.9369,15.0931,15.32,1.0,0.730899,0.035815,0.161794,0.9373,0.2808,0.2064,0.0,0.4,0.0,0.112334,0.500577,0.319608,False
12,14,-18.9369,15.1408,3.71,1.0,0.651416,0.056095,0.191158,0.9235,0.3103,0.2255,0.0,0.4,0.0,0.124127,0.477612,0.296074,False
12,15,-18.9369,15.1884,8.5,1.0,0.674747,0.081648,0.234716,0.9101,0.3362,0.2422,0.0,0.0,0.2,0.04845,0.186508,0.261994,False
12,16,-18.9369,15.2361,1.19,1.0,0.610874,0.109808,0.258996,0.8871,0.3758,0.2679,0.0,0.0,0.2,0.053575,0.186865,0.259209,False
12,17,-18.9369,15.2837,0.22,1.0,0.59251,0.185626,0.33164,0.8352,0.4503,0.3157,0.0,0.0,0.2,0.06315,0.173385,0.236705,False
12,18,-18.9369,15.3314,4.45,1.0,0.618634,0.281598,0.417381,0.7838,0.5102,0.3541,0.0,0.0,0.1,0.035409,0.081338,0.211149,False
12,19,-18.9369,15.379,0,1.0,0.571819,0.381162,0.466857,0.7175,0.574,0.3946,0.0,0.0,0.1,0.039461,0.081051,0.207931,False
12,20,-18.9369,15.4266,1.7,0.05,0.064167,0.521645,0.182955,0.3372,0.7825,0.5234,0.0,0.4,0.0,0.313009,0.819289,0.530845,True
12,21,-18.9369,15.4743,0.81,0.05,0.060229,0.675089,0.201644,0.3188,0.788,0.5266,0.0,0.4,0.0,0.315213,0.790539,0.498387,True
12,22,-18.9369,15.5219,1.32,0.05,0.05937,0.703266,0.204336,0.3162,0.7888,0.5271,0.0,0.4,0.0,0.315521,0.786503,0.49403,True
12,23,-18.9369,15.5696,0,0.05,0.05495,0.70183,0.196381,0.3128,0.7898,0.5276,0.0,0.4,0.0,0.315913,0.799846,0.508087,True
12,24,-18.9369,15.6172,0,0.05,0.053316,0.708659,0.194378,0.3111,0.7903,0.5279,0.0,0.4,0.0,0.316108,0.803335,0.511813,True
12,25,-18.9369,15.6648,0.87,0.05,0.054459,0.742245,0.201052,0.31,0.7906,0.5281,0.0,0.4,0.0,0.316226,0.792548,0.500138,True
12,26,-18.9369,15.7125,0,0.05,0.052499,0.751997,0.198693,0.308,0.7911,0.5284,0.0,0.4,0.0,0.316452,0.796617,0.504398,True
12,27,-18.9369,15.7601,0,0.05,0.052199,0.735512,0.19594,0.3087,0.7909,0.5283,0.0,0.4,0.0,0.316378,0.801043,0.509209,True
12,28,-18.9369,15.8078,0.75,0.05,0.053307,0.699533,0.193106,0.3116,0.7901,0.5278,0.0,0.4,0.0,0.316046,0.805368,0.514068,True
12,29,-18.9369,15.8554,0.84,0.05,0.053172,0.757821,0.200735,0.3082,0.7911,0.5284,0.0,0.4,0.0,0.31643,0.793273,0.500831,True
12,30,-18.9369,15.903,0,0.05,0.051313,0.831045,0.206502,0.3035,0.7924,0.5292,0.0,0.4,0.0,0.316961,0.784523,0.491426,True
12,31,-18.9369,15.9507,0,0.05,0.051022,0.901486,0.214466,0.3005,0.7932,0.5296,0.0,0.4,0.0,0.317283,0.772227,0.478719,True
12,32,-18.9369,15.9983,0,0.05,0.050734,0.936118,0.217929,0.2992,0.7936,0.5298,0.0,0.4,0.0,0.317433,0.76697,0.473398,True
12,33,-18.9369,16.046,0,0.05,0.050448,0.943699,0.218193,0.2987,0.7937,0.5299,0.0,0.4,0.0,0.317479,0.766609,0.473021,True
12,34,-18.9369,16.0936,0,0.05,0.050165,0.940289,0.217185,0.2987,0.7937,0.5299,0.0,0.4,0.0,0.317486,0.768186,0.474589,True
12,35,-18.9369,16.1412,0,0.05,0.049884,0.960898,0.218936,0.2978,0.7939,0.53,0.0,0.4,0.0,0.317575,0.765556,0.471939,True
12,36,-18.9369,16.1889,0,0.05,0.049605,0.967339,0.219053,0.2975,0.794,0.5301,0.0,0.4,0.0,0.317615,0.765416,0.471786,True
12,37,-18.9369,16.2365,0,0.05,0.049328,0.970094,0.218752,0.2972,0.7941,0.5301,0.0,0.4,0.0,0.317642,0.765913,0.472268,True
12,38,-18.9369,16.2842,0,0.05,0.046628,0.946952,0.21013,0.2963,0.7944,0.5303,0.0,0.4,0.0,0.317741,0.779558,0.485998,True
12,39,-18.9369,16.3318,0,0.05,0.043405,0.926823,0.20057,0.2949,0.7947,0.5305,0.0,0.4,0.0,0.317891,0.795039,0.502151,True
12,40,-18.9369,16.3794,0,0.05,0.040597,0.893025,0.190405,0.2941,0.7949,0.5306,0.0,0.4,0.0,0.317976,0.811752,0.520408,True
12,41,-18.9369,16.4271,0,0.05,0.038129,0.834108,0.178337,0.2943,0.7949,0.5306,0.0,0.4,0.0,0.31796,0.831853,0.543661,True
12,42,-18.9369,16.4747,0.81,0.05,0.037013,0.820344,0.174252,0.2939,0.795,0.5307,0.0,0.4,0.0,0.317997,0.83877,0.552004,True
12,43,-18.9369,16.5224,0,0.05,0.033994,0.860263,0.171008,0.2907,0.7959,0.5311,0.0,0.4,0.0,0.318342,0.84457,0.559026,True
12,44,-18.9369,16.57,4.24,0.05,0.037266,0.883242,0.181424,0.2922,0.7954,0.5309,0.0,0.4,0.0,0.318177,0.82688,0.537683,True
12,45,-18.9369,16.6176,2.7,0.05,0.033717,0.898732,0.174076,0.2895,0.7962,0.5313,0.0,0.4,0.0,0.318464,0.839499,0.552704,True
12,46,-18.9369,16.6653,0.37,0.05,0.029632,0.87319,0.160855,0.2874,0.7967,0.5316,0.0,0.4,0.0,0.318683,0.862094,0.581484,True
12,47,-18.9369,16.7129,2.6,0.05,0.030611,0.871749,0.163357,0.2881,0.7965,0.5315,0.0,0.4,0.0,0.318611,0.857783,0.575811,True
12,48,-18.9369,16.7606,3.35,0.05,0.030045,0.869143,0.161597,0.2878,0.7966,0.5316,0.0,0.4,0.0,0.318645,0.8608,0.579778,True
12,49,-18.9369,16.8082,6.55,1.0,0.39674,0.872461,0.588337,0.4855,0.7248,0.4888,0.0,0.0,0.0,0.0,0.0,0.199521,False
12,50,-18.9369,16.8558,6.71,1.0,0.388055,0.846972,0.573299,0.4868,0.7242,0.4884,0.0,0.0,0.1,0.048839,0.081662,0.204065,False
12,51,-18.9369,16.9035,8.63,1.0,0.397726,0.844937,0.579702,0.4914,0.722,0.4871,0.0,0.0,0.0,0.0,0.0,0.201639,False
12,52,-18.9369,16.9511,4.53,1.0,0.368151,0.839091,0.555799,0.4796,0.7276,0.4905,0.0,0.0,0.1,0.049048,0.084465,0.21043,False
12,53,-18.9369,16.9988,10.76,1.0,0.412024,0.818474,0.580716,0.503,0.7163,0.4836,0.0,0.0,0.0,0.0,0.0,0.200236,False
12,54,-18.9369,17.0464,8.74,1.0,0.398482,0.768877,0.553519,0.5082,0.7137,0.482,0.0,0.0,0.1,0.048197,0.083391,0.208454,False
12,55,-18.9369,17.0941,1.69,1.0,0.345902,0.689191,0.488255,0.5025,0.7166,0.4837,0.0,0.0,0.2,0.096744,0.179746,0.233428,False
12,56,-18.9369,17.1417,0,1.0,0.331903,0.58186,0.439455,0.5256,0.7048,0.4765,0.0,0.4,0.0,0.281907,0.473494,0.252916,False
13,0,-18.8919,14.4738,0,1.0,0.649142,0.000147,0.009764,0.9544,0.2388,0.1791,0.04,0.0,0.0,0.038176,0.979954,0.99657,False
13,1,-18.8919,14.5215,0,1.0,0.649142,0.000253,0.012804,0.9543,0.239,0.1792,0.04,0.0,0.0,0.038174,0.949274,0.986828,False
13,2,-18.8919,14.5691,0,1.0,0.649142,0.000431,0.016722,0.9543,0.2392,0.1794,0.04,0.0,0.1,0.056106,0.965095,0.963764,False
13,3,-18.8919,14.6167,0,1.0,0.649142,0.000727,0.021723,0.9541,0.2396,0.1796,0.08,0.0,0.0,0.076328,0.970213,0.922468,False
13,4,-18.8919,14.6644,9.71,1.0,0.717165,0.00121,0.029453,0.9539,0.2401,0.18,0.08,0.0,0.0,0.076313,0.925056,0.848748,False
13,5,-18.8919,14.712,10.57,1.0,0.72194,0.001975,0.037762,0.9536,0.2411,0.1806,0.08,0.0,0.0,0.076285,0.867363,0.771746,False
13,6,-18.8919,14.7597,4.39,1.0,0.683551,0.003145,0.046367,0.9529,0.2427,0.1816,0.08,0.0,0.0,0.076234,0.806822,0.701519,False
13,7,-18.8919,14.8073,5.01,1.0,0.687874,0.004845,0.057727,0.9521,0.2449,0.1831,0.08,0.0,0.1,0.094475,0.805354,0.623682,False
13,8,-18.8919,14.8549,3.3,1.0,0.675653,0.007155,0.069529,0.9509,0.2481,0.1851,0.08,0.0,0.1,0.094582,0.743423,0.559066,False
13,9,-18.8919,14.9026,2.84,1.0,0.672201,0.01007,0.082276,0.9494,0.2519,0.1876,0.04,0.4,0.0,0.138748,0.814811,0.503273,False
13,10,-18.8919,14.9502,7.79,1.0,0.70589,0.013523,0.097704,0.9479,0.2556,0.19,0.04,0.4,0.0,0.140149,0.761747,0.448631,False
13,11,-18.8919,14.9979,2.47,1.0,0.66937,0.017489,0.108196,0.9455,0.2616,0.1939,0.04,0.4,0.0,0.142461,0.731979,0.421172,False
13,12,-18.8919,15.0455,0.59,1.0,0.642947,0.021975,0.118865,0.9426,0.2685,0.1984,0.04,0.4,0.0,0.145092,0.70496,0.397783,False
13,13,-18.8919,15.0931,3.42,1.0,0.654605,0.026909,0.132721,0.9402,0.2743,0.2021,0.0,0.4,0.0,0.109716,0.562496,0.369586,False
13,14,-18.8919,15.1408,8.94,1.0,0.682056,0.037523,0.159977,0.9351,0.2858,0.2096,0.0,0.4,0.0,0.114302,0.510558,0.325973,False
13,15,-18.8919,15.1884,10.75,1.0,0.68321,0.054671,0.193266,0.9258,0.3056,0.2225,0.0,0.0,0.3,0.066742,0.292019,0.290574,False
13,16,-18.8919,15.2361,6.25,1.0,0.644678,0.075477,0.220587,0.9116,0.3333,0.2404,0.0,0.0,0.3,0.072127,0.278901,0.274714,False
13,17,-18.8919,15.2837,4.1,1.0,0.619147,0.150192,0.304944,0.8625,0.4134,0.2921,0.0,0.0,0.2,0.058411,0.174318,0.240076,False
13,18,-18.8919,15.3314,10.4,1.0,0.653648,0.263572,0.415071,0.802,0.4902,0.3413,0.0,0.0,0.0,0.0,0.0,0.206232,False
13,19,-18.8919,15.379,1.0,1.0,0.574484,0.400049,0.479397,0.7092,0.5811,0.3991,0.0,0.0,0.0,0.0,0.0,0.204898,False
13,20,-18.8919,15.4266,3.92,0.05,0.067205,0.530612,0.188837,0.3391,0.7819,0.5231,0.0,0.4,0.0,0.312768,0.809153,0.519468,True
13,21,-18.8919,15.4743,4.48,0.05,0.066138,0.634963,0.204928,0.327,0.7856,0.5252,0.0,0.4,0.0,0.314245,0.784208,0.492102,True
13,22,-18.8919,15.5219,0.73,0.05,0.056664,0.636885,0.18997,0.3187,0.7881,0.5267,0.0,0.4,0.0,0.315229,0.80974,0.51922,True
13,23,-18.8919,15.5696,0.98,0.05,0.055394,0.594513,0.181472,0.321,0.7874,0.5263,0.0,0.4,0.0,0.314958,0.8237,0.535224,True
13,24,-18.8919,15.6172,6.37,0.05,0.063705,0.602839,0.195969,0.3279,0.7854,0.5251,0.0,0.4,0.0,0.314146,0.798717,0.507518,True
13,25,-18.8919,15.6648,5.39,0.05,0.061368,0.618267,0.194787,0.3244,0.7864,0.5257,0.0,0.4,0.0,0.314564,0.801092,0.509941,True
13,26,-18.8919,15.7125,0,0.05,0.051199,0.625275,0.178922,0.3148,0.7892,0.5273,0.0,0.4,0.0,0.315684,0.828704,0.540818,True
13,27,-18.8919,15.7601,7.28,0.05,0.064207,0.604718,0.197045,0.3281,0.7853,0.525,0.0,0.4,0.0,0.314114,0.796912,0.505584,True
13,28,-18.8919,15.8078,14.31,0.05,0.076305,0.624094,0.218223,0.3368,0.7826,0.5235,0.0,0.4,0.0,0.313058,0.761783,0.469839,True
13,29,-18.8919,15.8554,1.0,0.05,0.052313,0.705417,0.1921,0.3105,0.7904,0.528,0.0,0.4,0.0,0.316176,0.80716,0.515997,True
13,30,-18.8919,15.903,0,0.05,0.050253,0.806138,0.201273,0.3038,0.7923,0.5291,0.0,0.4,0.0,0.316923,0.792909,0.500256,True
13,31,-18.8919,15.9507,0,0.05,0.05002,0.878815,0.209662,0.3007,0.7932,0.5296,0.0,0.4,0.0,0.317263,0.779798,0.486428,True
13,32,-18.8919,15.9983,0,0.05,0.049788,0.908551,0.212686,0.2995,0.7935,0.5298,0.0,0.4,0.0,0.317395,0.77515,0.481632,True
13,33,-18.8919,16.046,0,0.05,0.049558,0.914366,0.212872,0.2992,0.7936,0.5298,0.0,0.4,0.0,0.317433,0.774896,0.48136,True
13,34,-18.8919,16.0936,0,0.05,0.049329,0.915066,0.212461,0.299,0.7936,0.5299,0.0,0.4,0.0,0.317451,0.775563,0.482031,True
13,35,-18.8919,16.1412,0,0.05,0.049102,0.942899,0.21517,0.2979,0.7939,0.53,0.0,0.4,0.0,0.317565,0.771423,0.477802,True
13,36,-18.8919,16.1889,0,0.05,0.048876,0.959952,0.216606,0.2973,0.7941,0.5301,0.0,0.4,0.0,0.317637,0.769252,0.475597,True
13,37,-18.8919,16.2365,0,0.05,0.048651,0.948419,0.214805,0.2975,0.794,0.5301,0.0,0.4,0.0,0.317614,0.772047,0.478411,True
13,38,-18.8919,16.2842,0,0.05,0.046108,0.949916,0.209281,0.2959,0.7945,0.5303,0.0,0.4,0.0,0.317785,0.780951,0.487413,True
13,39,-18.8919,16.3318,0,0.05,0.043044,0.942975,0.201467,0.2942,0.7949,0.5306,0.0,0.4,0.0,0.317964,0.793662,0.500654,True
13,40,-18.8919,16.3794,0,0.05,0.04036,0.907917,0.191425,0.2935,0.7951,0.5307,0.0,0.4,0.0,0.318038,0.810132,0.518571,True
13,41,-18.8919,16.4271,0,0.05,0.03799,0.892986,0.184186,0.2924,0.7954,0.5309,0.0,0.4,0.0,0.318156,0.822247,0.53229,True
13,42,-18.8919,16.4747,0,0.05,0.035882,0.895846,0.179288,0.291,0.7958,0.5311,0.0,0.4,0.0,0.318309,0.830584,0.542008,True
13,43,-18.8919,16.5224,0,0.05,0.033994,0.925071,0.177332,0.2891,0.7963,0.5314,0.0,0.4,0.0,0.318512,0.834061,0.546082,True
13,44,-18.8919,16.57,0,0.05,0.032294,0.939092,0.174146,0.2877,0.7966,0.5316,0.0,0.4,0.0,0.318656,0.839558,0.552698,True
13,45,-18.8919,16.6176,0,0.05,0.030754,0.947358,0.170691,0.2866,0.7969,0.5318,0.0,0.4,0.0,0.318773,0.845498,0.560006,True
13,46,-18.8919,16.6653,0.86,0.05,0.030288,0.929275,0.167768,0.2866,0.7969,0.5318,0.0,0.4,0.0,0.318765,0.850436,0.566248,True
13,47,-18.8919,16.7129,9.19,0.05,0.03755,0.923169,0.186186,0.2914,0.7957,0.531,0.0,0.4,0.0,0.31827,0.81903,0.528537,True
13,48,-18.8919,16.7606,20.34,0.05,0.046803,0.922151,0.20775,0.2972,0.7941,0.5302,0.0,0.4,0.0,0.317647,0.783246,0.489837,True
13,49,-18.8919,16.8082,7.12,1.0,0.402684,0.928475,0.611459,0.4777,0.7285,0.491,0.0,0.0,0.0,0.0,0.0,0.193426,False
13,50,-18.8919,16.8558,23.5,1.0,0.491266,0.90884,0.668194,0.5158,0.7099,0.4796,0.0,0.0,0.0,0.0,0.0,0.175388,False
13,51,-18.8919,16.9035,19.28,1.0,0.465191,0.901765,0.647683,0.5074,0.7142,0.4822,0.0,0.0,0.0,0.0,0.0,0.181163,False
13,52,-18.8919,16.9511,16.67,1.0,0.450525,0.903152,0.637881,0.5014,0.7171,0.484,0.0,0.0,0.0,0.0,0.0,0.184202,False
13,53,-18.8919,16.9988,10.37,1.0,0.411574,0.882844,0.60279,0.4897,0.7228,0.4875,0.0,0.0,0.0,0.0,0.0,0.194869,False
13,54,-18.8919,17.0464,10.66,1.0,0.413488,0.834799,0.58752,0.5002,0.7177,0.4844,0.0,0.0,0.0,0.0,0.0,0.198431,False
13,55,-18.8919,17.0941,0,1.0,0.333846,0.756693,0.502612,0.4805,0.7272,0.4902,0.0,0.0,0.2,0.098043,0.17722,0.229837,False
13,56,-18.8919,17.1417,0,1.0,0.333846,0.64781,0.465047,0.5072,0.7143,0.4823,0.0,0.0,0.3,0.144686,0.267375,0.243,False
14,0,-18.8468,14.4738,0,1.0,0.644628,0.00012,0.0088,0.9544,0.2388,0.1791,0.04,0.0,0.0,0.038177,0.986939,0.998157,False
14,1,-18.8468,14.5215,0,1.0,0.644628,0.000204,0.011462,0.9544,0.2389,0.1792,0.04,0.0,0.0,0.038175,0.964232,0.992061,False
14,2,-18.8468,14.5691,0,1.0,0.644628,0.000342,0.014854,0.9543,0.2391,0.1793,0.04,0.0,0.1,0.0561,0.977102,0.976095,False
14,3,-18.8468,14.6167,0,1.0,0.644628,0.000568,0.019132,0.9542,0.2394,0.1795,0.04,0.4,0.0,0.133932,0.999089,0.945064,False
14,4,-18.8468,14.6644,2.5,1.0,0.665214,0.000927,0.024834,0.954,0.2399,0.1798,0.08,0.0,0.0,0.076321,0.953727,0.893365,False
14,5,-18.8468,14.712,7.18,1.0,0.697968,0.001484,0.032182,0.9538,0.2405,0.1802,0.08,0.0,0.0,0.076301,0.906605,0.82283,False
14,6,-18.8468,14.7597,3.65,1.0,0.673904,0.002316,0.039504,0.9533,0.2417,0.181,0.08,0.0,0.0,0.076266,0.854936,0.757016,False
14,7,-18.8468,14.8073,3.24,1.0,0.670858,0.003504,0.048481,0.9527,0.2433,0.182,0.08,0.0,0.0,0.076218,0.792397,0.685957,False
14,8,-18.8468,14.8549,4.52,1.0,0.680184,0.005111,0.058962,0.9519,0.2453,0.1833,0.08,0.0,0.1,0.094489,0.798616,0.616348,False
14,9,-18.8468,14.9026,3.69,1.0,0.674198,0.007168,0.069516,0.9509,0.2481,0.1851,0.08,0.0,0.1,0.094584,0.743495,0.559174,False
14,10,-18.8468,14.9502,15.02,1.0,0.740498,0.009671,0.084623,0.95,0.2502,0.1865,0.04,0.4,0.0,0.138099,0.804451,0.491878,False
14,11,-18.8468,14.9979,16.05,1.0,0.745212,0.012607,0.096927,0.9487,0.2536,0.1887,0.04,0.4,0.0,0.139399,0.762642,0.449439,False
14,12,-18.8468,15.0455,0.41,1.0,0.636588,0.015957,0.100787,0.9459,0.2607,0.1933,0.04,0.4,0.0,0.142111,0.755861,0.443152,False
14,13,-18.8468,15.0931,5.62,1.0,0.665769,0.01967,0.114435,0.9443,0.2645,0.1958,0.04,0.4,0.0,0.143583,0.71484,0.406152,False
14,14,-18.8468,15.1408,5.02,1.0,0.650725,0.025049,0.127672,0.9411,0.2721,0.2007,0.0,0.4,0.0,0.108841,0.573653,0.379244,False
14,15,-18.8468,15.1884,7.99,1.0,0.66092,0.051781,0.184995,0.9264,0.3043,0.2216,0.0,0.4,0.0,0.121729,0.48212,0.30058,False
14,16,-18.8468,15.2361,2.04,1.0,0.606481,0.111436,0.25997,0.8856,0.3784,0.2695,0.0,0.0,0.3,0.080852,0.26729,0.259533,False
14,17,-18.8468,15.2837,2.23,1.0,0.598052,0.215743,0.359201,0.8174,0.4722,0.3298,0.0,0.0,0.1,0.032982,0.087731,0.228203,False
14,18,-18.8468,15.3314,0,1.0,0.568434,0.359711,0.452185,0.7272,0.5654,0.3892,0.0,0.0,0.1,0.038917,0.082464,0.211613,False
14,19,-18.8468,15.379,3.82,1.0,0.592145,0.510126,0.549607,0.6672,0.6149,0.4204,0.0,0.0,0.0,0.0,0.0,0.188817,False
14,20,-18.8468,15.4266,2.34,0.05,0.062345,0.632503,0.198578,0.324,0.7865,0.5258,0.0,0.4,0.0,0.314608,0.79491,0.503256,True
14,21,-18.8468,15.4743,3.05,0.05,0.061683,0.716651,0.21025,0.3171,0.7885,0.5269,0.0,0.4,0.0,0.315415,0.776913,0.484164,True
14,22,-18.8468,15.5219,0,0.05,0.053815,0.722222,0.197145,0.3107,0.7904,0.528,0.0,0.4,0.0,0.316154,0.798841,0.506908,True
14,23,-18.8468,15.5696,0,0.05,0.052131,0.687147,0.189265,0.3114,0.7902,0.5279,0.0,0.4,0.0,0.316068,0.811747,0.521149,True
14,24,-18.8468,15.6172,14.12,0.05,0.075719,0.69922,0.230096,0.3293,0.7849,0.5248,0.0,0.4,0.0,0.313976,0.744502,0.452845,True
14,25,-18.8468,15.6648,0.79,0.05,0.051577,0.688086,0.188387,0.3109,0.7903,0.528,0.0,0.4,0.0,0.316125,0.813264,0.522831,True
14,26,-18.8468,15.7125,1.51,0.05,0.052688,0.652471,0.185411,0.3142,0.7894,0.5274,0.0,0.4,0.0,0.315756,0.817864,0.528192,True
14,27,-18.8468,15.7601,3.54,0.05,0.056125,0.63359,0.188574,0.3185,0.7881,0.5267,0.0,0.4,0.0,0.315254,0.812086,0.521838,True
14,28,-18.8468,15.8078,8.44,0.05,0.064538,0.664948,0.207159,0.3232,0.7868,0.5259,0.0,0.4,0.0,0.314706,0.781103,0.488721,True
14,29,-18.8468,15.8554,0.76,0.05,0.050776,0.703782,0.189038,0.3093,0.7908,0.5282,0.0,0.4,0.0,0.316304,0.812359,0.521744,True
14,30,-18.8468,15.903,0,0.05,0.049236,0.743922,0.191384,0.306,0.7917,0.5288,0.0,0.4,0.0,0.316681,0.808849,0.517676,True
14,31,-18.8468,15.9507,0,0.05,0.049056,0.820892,0.200674,0.3023,0.7927,0.5293,0.0,0.4,0.0,0.317085,0.794046,0.501405,True
14,32,-18.8468,15.9983,0,0.05,0.048877,0.853627,0.204262,0.3009,0.7931,0.5296,0.0,0.4,0.0,0.317242,0.788411,0.495382,True
14,33,-18.8468,16.046,0,0.05,0.048699,0.845754,0.202947,0.3011,0.7931,0.5295,0.0,0.4,0.0,0.317222,0.79051,0.497599,True
14,34,-18.8468,16.0936,0,0.05,0.048521,0.86248,0.20457,0.3003,0.7933,0.5297,0.0,0.4,0.0,0.317304,0.787982,0.494907,True
14,35,-18.8468,16.1412,0,0.05,0.048344,0.901964,0.208818,0.2988,0.7937,0.5299,0.0,0.4,0.0,0.31747,0.781359,0.487955,True
14,36,-18.8468,16.1889,0,0.05,0.048168,0.914137,0.209838,0.2983,0.7938,0.53,0.0,0.4,0.0,0.317527,0.779796,0.486325,True
14,37,-18.8468,16.2365,0,0.05,0.047992,0.915746,0.209639,0.2981,0.7939,0.53,0.0,0.4,0.0,0.317545,0.780131,0.486663,True
14,38,-18.8468,16.2842,0,0.05,0.045599,0.929844,0.205913,0.2962,0.7944,0.5303,0.0,0.4,0.0,0.317754,0.786292,0.492964,True
14,39,-18.8468,16.3318,0,0.05,0.042689,0.94403,0.200747,0.294,0.795,0.5306,0.0,0.4,0.0,0.31799,0.794855,0.501915,True
14,40,-18.8468,16.3794,0,0.05,0.040126,0.938782,0.194085,0.2926,0.7954,0.5309,0.0,0.4,0.0,0.318143,0.805863,0.513797,True
14,41,-18.8468,16.4271,0,0.05,0.037851,0.932218,0.187845,0.2913,0.7957,0.5311,0.0,0.4,0.0,0.318275,0.816282,0.5254,True
14,42,-18.8468,16.4747,0,0.05,0.03582,0.942063,0.183696,0.2898,0.7961,0.5313,0.0,0.4,0.0,0.318433,0.823331,0.533434,True
14,43,-18.8468,16.5224,0,0.05,0.033994,0.962054,0.180841,0.2883,0.7965,0.5315,0.0,0.4,0.0,0.318598,0.828257,0.539132,True
14,44,-18.8468,16.57,0,0.05,0.032343,0.969504,0.177079,0.2871,0.7968,0.5317,0.0,0.4,0.0,0.318718,0.834678,0.54674,True
14,45,-18.8468,16.6176,0,0.05,0.030845,0.973198,0.173258,0.2861,0.7971,0.5318,0.0,0.4,0.0,0.31882,0.841206,0.554655,True
14,46,-18.8468,16.6653,0,0.05,0.029478,0.960036,0.168226,0.2855,0.7972,0.5319,0.0,0.4,0.0,0.31888,0.849764,0.565343,True
14,47,-18.8468,16.7129,6.07,0.05,0.034538,0.960087,0.182097,0.2886,0.7964,0.5315,0.0,0.4,0.0,0.318559,0.82612,0.536636,True
14,48,-18.8468,16.7606,5.24,0.05,0.032314,0.950933,0.175295,0.2875,0.7967,0.5316,0.0,0.4,0.0,0.318681,0.837645,0.55035,True
14,49,-18.8468,16.8082,0.85,1.0,0.35546,0.960085,0.584185,0.4528,0.7397,0.4978,0.0,0.0,0.1,0.049783,0.081688,0.203557,False
14,50,-18.8468,16.8558,9.71,1.0,0.413049,0.946593,0.625291,0.4787,0.7281,0.4907,0.0,0.0,0.0,0.0,0.0,0.189498,False
14,51,-18.8468,16.9035,11.16,1.0,0.418907,0.93392,0.625481,0.4832,0.7259,0.4894,0.0,0.0,0.0,0.0,0.0,0.189066,False
14,52,-18.8468,16.9511,19.97,1.0,0.471139,0.943037,0.66656,0.5017,0.717,0.484,0.0,0.0,0.0,0.0,0.0,0.177002,False
14,53,-18.8468,16.9988,14.05,1.0,0.437143,0.919701,0.634067,0.493,0.7212,0.4866,0.0,0.0,0.0,0.0,0.0,0.185931,False
14,54,-18.8468,17.0464,13.42,1.0,0.433266,0.87131,0.614418,0.5009,0.7174,0.4842,0.0,0.0,0.0,0.0,0.0,0.19057,False
14,55,-18.8468,17.0941,0,1.0,0.335813,0.794598,0.516562,0.4734,0.7305,0.4922,0.0,0.0,0.2,0.098441,0.173512,0.225057,False
14,56,-18.8468,17.1417,0,1.0,0.335813,0.686038,0.47998,0.4981,0.7187,0.485,0.0,0.0,0.2,0.097008,0.182994,0.23741,False
15,0,-18.8018,14.4738,0,1.0,0.640138,9.6e-05,0.00783,0.9544,0.2388,0.1791,0.04,0.0,0.0,0.038177,0.992371,0.999155,False
15,1,-18.8018,14.5215,0,1.0,0.640138,0.00016,0.010127,0.9544,0.2388,0.1791,0.04,0.0,0.0,0.038176,0.976937,0.995798,False
15,2,-18.8018,14.5691,0,1.0,0.640138,0.000265,0.013026,0.9543,0.239,0.1792,0.04,0.0,0.0,0.038174,0.946629,0.985824,False
15,3,-18.8018,14.6167,0,1.0,0.640138,0.000433,0.016641,0.9543,0.2392,0.1794,0.04,0.0,0.1,0.056106,0.965664,0.964351,False
15,4,-18.8018,14.6644,4.87,1.0,0.678393,0.000694,0.021703,0.9541,0.2395,0.1796,0.08,0.0,0.0,0.076331,0.970316,0.922604,False
